frame,joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z
2384,-0.012007108114686494,0.3538551452700096,1.5823953631226706,0.0015159676717083279,0.3616324077006294,1.5930424146802669,-0.03631892824946222,0.3569928817810773,1.5849083140859042,0.02039226740666726,0.37771923752726344,1.6190271260281095,-0.06495291160501292,0.35953200573751914,1.5883951414797388,0.07427738894514957,0.2049198976672364,1.6042919351694789,-0.05390381406038591,0.21628688209779978,1.5994726485515354,0.22852946572971708,-0.0691661136507221,1.3486297775989007,0.0,0.0,0.0,0.24773983120133797,-0.03897387627672241,1.261347359104349,0.19096509215383492,-0.013627603954978241,1.289674096692395,0.01674798016234736,-0.26418093982056134,1.5217026459979226,-0.04087164403837816,-0.24920367081743525,1.4793433399773872,0.000516518071768785,-0.3433961088889265,1.5541511309618052,-0.03472956391782664,-0.33327844015857855,1.5385276412106412,-0.024320056015716598,-0.3555963226093618,1.543526801455284,-0.03769385628064355,-0.35431980903423377,1.5434013675635119
2385,-0.01210972801131062,0.35266318270204317,1.5807980386066096,0.0013023607501581045,0.3610868417878713,1.5921692276656065,-0.037885843399420534,0.35701510714797136,1.5849148201773475,0.019965581008573586,0.3757726411880633,1.6159182811147004,-0.07044502900610328,0.3619274064384003,1.5920966182481386,0.07655231417093006,0.20366070379583776,1.6020461571268465,-0.06791222247260337,0.2193445187438001,1.6010986306584412,0.22831483756864135,-0.0688712210037979,1.3534249120332587,0.032116679074356835,0.007212960348536034,1.5947031207116125,0.2432196278677389,-0.04137507414083924,1.2643975961351017,0.13504956897508363,0.029475600550633436,1.448365819787615,0.01705089856414648,-0.2639331765762817,1.5200264991987766,-0.046628685819340404,-0.24807701835589935,1.4754764494986994,-0.00019718441821669466,-0.345028128936767,1.5573130768358971,-0.03903342377346832,-0.33203224714363355,1.5335779815715935,-0.022380659698510087,-0.3538767372017684,1.533701574026452,-0.036071491281464654,-0.35242778998670266,1.5327578559658352
2386,-0.012834152244465824,0.3507927414617843,1.5796226751397286,0.0004911310729992402,0.3605605354015946,1.5913113681163622,-0.0373251905979167,0.3559231420679075,1.5831839830096515,0.018021568916478388,0.37851022368058124,1.6202433230914228,-0.06800188277212733,0.3622267301439666,1.5926178858769675,0.07892704117687949,0.19887969977039222,1.600255460664566,-0.0676025206636318,0.21551081925755386,1.5986204121553105,0.22739260126962896,-0.06911040100510768,1.3509678167445436,0.040756256976872046,0.005613980100631587,1.5876849305155334,0.24214951144075716,-0.04130208205974859,1.2656359022971486,0.0,0.0,0.0,0.0162498320515443,-0.26235987198172933,1.519983365831123,-0.04881931793007506,-0.24640906157636278,1.4763395276808002,-0.0018018781661948888,-0.344136952153904,1.5586480375567808,-0.040022995977008854,-0.3307833911747167,1.5319275600902584,-0.022871272621144835,-0.3540720455229262,1.53499011178779,-0.034468841510033904,-0.3525631105254818,1.5326883427557079
2387,-0.013389130537840943,0.35302972201864646,1.5826440079607387,-0.0005220353018221189,0.3617131549225798,1.5931289499797716,-0.0372520270631303,0.3559963614002459,1.5833056518989905,0.01769090653112049,0.3826112815046511,1.6267678592178705,-0.06217789131056074,0.35929992061222976,1.5880776661905307,0.07514256864796709,0.20196206853806753,1.6030959329998788,-0.041145009957147045,0.21119236283554169,1.5964292048194637,0.2289921958050769,-0.06737511618890235,1.3493025819878788,0.12151643158791295,-0.024745086577722945,1.453307816802927,0.24612752964214527,-0.04120697809758096,1.2668347828643443,0.19264444930038288,-0.0005377889205797071,1.3366694438718998,0.017925755856380485,-0.260950280786763,1.5202328833954477,-0.03769849209596531,-0.24563125660845248,1.484470945173178,-0.0013156990818220294,-0.34576917969261584,1.5549482210573162,-0.030076652823795808,-0.33472919837782217,1.53659522967497,-0.020426229587475857,-0.3541394937806607,1.534154461049722,-0.030730498895874356,-0.3529547210484571,1.5329075679895818
2388,-0.012546160868118337,0.3532553339553302,1.5810599693271055,5.202934525221385e-05,0.3620318338540056,1.5936480603911813,-0.03681459889392499,0.3554024058605572,1.5823703173841466,0.018341381742343843,0.38069304623036965,1.623723489320551,-0.06399796569169755,0.358921119306986,1.587442080029248,0.07390995734347088,0.20259241373653356,1.60386443429217,-0.045914710308179764,0.21288918530817547,1.598617862133205,0.22941171021537715,-0.06873703519793702,1.346407785228229,0.1117130988687298,-0.003910146749802137,1.5406555050720578,0.24797063351779683,-0.040683606807644046,1.2667279146374335,0.2163950866602826,-0.02241873127118427,1.268862757314818,0.016439945245099806,-0.2606838255419793,1.5189617371954387,-0.040364518612218535,-0.2455463330090188,1.4825391176997302,-0.0017984542198890617,-0.34634857023669846,1.5557718545870385,-0.033975143783491986,-0.33626674949227453,1.5444562498799492,-0.0213995634203091,-0.35452603693916124,1.536631107402273,-0.03245693775007999,-0.35295754927245654,1.533765754997461
2389,-0.008923522997568666,0.35324189013134505,1.5815214555691397,0.0013943542152103265,0.3641382352194602,1.597028903201399,-0.03386213834156414,0.3548975338036426,1.5816211231994919,0.016357264346829745,0.3807690592592595,1.62380697359367,-0.06538239467904694,0.3588054045630739,1.5872323175475518,0.07365991756392011,0.2022338663596067,1.6026073717374139,-0.04414083754083026,0.21122974209524756,1.5981660784975076,0.2310849066365304,-0.06807170044013354,1.3431947760380314,0.11859425895135378,0.0016451459624097827,1.5527656123139069,0.24668854318623717,-0.04031492214650817,1.264356654834815,0.2248487985904417,-0.03209514270150628,1.230516455418952,0.018046416635019102,-0.26319885608667787,1.5195676483737615,-0.03802437595773945,-0.24898084161183462,1.4840751506005805,-0.0013942577974936895,-0.3471361841917397,1.5593891212509814,-0.032569033533349466,-0.33747511280616443,1.5454667554826076,-0.0187750388042541,-0.3539706056467619,1.532443594272476,-0.030032609053764956,-0.3524299176239206,1.5298280150428774
2390,-0.011914715633879424,0.353669871092183,1.5840725429022122,-0.001601375444629822,0.36392742963496516,1.596637102319412,-0.03633202165435988,0.3559722308561725,1.583281959428441,0.014058492215941746,0.37910723603798996,1.6211117034950542,-0.0682076002145236,0.36063659440747436,1.5900923855510294,0.07092743470715077,0.20428035168036243,1.6023327060172254,-0.04783486263836497,0.21525743372099695,1.5999052200978137,0.22893395948042033,-0.06825959965079627,1.3502541609894807,0.10774607970179594,0.01159011082320966,1.5929811264303986,0.24629352860242323,-0.039817407283219766,1.2639554464591611,0.22466717836771868,-0.03644220409074694,1.2159227899911984,0.016595132684223458,-0.2634621837753261,1.5158975976830524,-0.040326644496491496,-0.24935275012453184,1.4848862780565324,7.287331434467485e-05,-0.344988410838556,1.5550377258400538,-0.028434393182549606,-0.3347577247815778,1.5333602168219913,-0.01888498798429047,-0.3540037965747994,1.5326651719557882,-0.031523445617769846,-0.3526339671498011,1.531615493655699
2391,-0.007576875388037238,0.35453345707816714,1.588263277213814,0.0018224935497906042,0.3659671645612427,1.599950065101918,-0.03247910544484932,0.3562476777767767,1.583799888683368,0.014756556737943842,0.37793560802456694,1.619259333637344,-0.06800751785637008,0.3616104803851559,1.591649078514965,0.07084839830756,0.20431178535847896,1.6040268585924566,-0.049744525805803914,0.21490548906685916,1.598987184042163,0.2291913227083911,-0.06745684559084374,1.350107621470201,0.09868559259509226,0.019960772678466254,1.612183081802034,0.24554081955505133,-0.03963907679209013,1.2614840505631013,0.2214778374791786,-0.03600371117649104,1.2120528505728063,0.015180996586346392,-0.2611035201864983,1.520517435395966,-0.041272189624737374,-0.24727921692254184,1.4835464523898734,0.002363895521386737,-0.344842538555391,1.550084514226609,-0.030050682350363463,-0.336388114426361,1.535328169811262,-0.02192141072110729,-0.3558373860713659,1.5436716009156626,-0.03575438935803673,-0.3546583079083028,1.544211501151876
2392,-0.005754979503130815,0.35574758402600765,1.5869306439855404,0.0025304532648471245,0.3681665277520471,1.6034659481021316,-0.030094905568494045,0.3543700417008228,1.580856304428502,0.014410199487041104,0.37737110432478865,1.6183526786961513,-0.07065666968026477,0.35965056007591334,1.5884763720852,0.07141233607731759,0.2023221985109584,1.6029535224968503,-0.07531352753575656,0.21968751751446233,1.6037446051713158,0.21948691496134204,-0.06552626654060761,1.3542192834067677,0.03469025182254701,0.00588329131608727,1.579215449138391,0.23898628747176123,-0.03841836313958416,1.2340393420519904,0.09763628494661719,-0.001127996466388205,1.4073021999787088,0.016453921993204206,-0.2597250394991451,1.5213646261446283,-0.04867239679742511,-0.24534395159617362,1.4808917411033515,0.009999207454424987,-0.3434614149006783,1.5405329936974634,-0.036213350224307696,-0.33359213670928817,1.5343696373176345,-0.019568432663699533,-0.35568903918659966,1.5417563256917588,-0.03446126156870171,-0.35329223572453816,1.5364733958163657
2393,-0.007200955378253878,0.3546479999261672,1.5846317895111734,0.0022349920966198518,0.3666405204767415,1.601033003541662,-0.03197634379621949,0.3541648461940765,1.5804909631631743,0.014822240088670228,0.37809832371553026,1.6195195869224175,-0.07328420269100318,0.35752535727668716,1.5850361750232635,0.07524813578476046,0.20339155414115476,1.6032733355424353,-0.09812794672137788,0.22413251508324,1.6076693194473672,0.21247063940960997,-0.06498690303345596,1.3661554268754237,-0.018739039729088264,-0.00528347720377882,1.5550880799753637,0.23261520157637897,-0.036672769398420756,1.2198026524848293,0.008814546867707218,0.016919131460251237,1.508496419111367,0.020352561773032345,-0.25943263267360656,1.5238287583504113,-0.05357142803412158,-0.24479735126303392,1.4777422363635426,0.015001856976644887,-0.35015872263250686,1.5401699994156708,-0.04559045874654224,-0.3385917431483937,1.5381327187695748,-0.016555288517768437,-0.3564539438294702,1.5442842221397222,-0.037878195170301214,-0.35361164278970975,1.5397953405232887
2394,-0.010012991928488221,0.35493810881142174,1.5832030911939865,0.0005747809213222325,0.3646495666036321,1.5978255318896417,-0.03564734368183378,0.3553069683893894,1.5822361971190442,0.013311369991377095,0.376394010690398,1.6167740912174369,-0.07672338751377698,0.3585204024748701,1.5865514137190095,0.07376333579157009,0.20458314900744692,1.6043888160273472,-0.10487231154582921,0.2303502980399168,1.6102005969134079,0.2093236195984534,-0.06425954456385333,1.3690133511348457,-0.03223711930621061,0.004392629962585973,1.5446203057838321,0.22945186201792586,-0.03319644760952954,1.2062784352795477,-0.023638028554954917,0.06970888248398854,1.5779039840538636,0.021294394145429593,-0.26344356712227485,1.5218296615496425,-0.053236868134564845,-0.24734336750157548,1.4726909466229787,0.015214742041232177,-0.35287995826700136,1.5430866731228046,-0.0459924081613526,-0.33891226411689857,1.5353194883646477,-0.014628899538597192,-0.3562765160536717,1.5424354012629617,-0.038294492302061285,-0.3539127975807834,1.541555612120801
2395,-0.012977755576309143,0.35418575226570015,1.580959807696246,-5.570008981237596e-05,0.36075298124484595,1.591611224310155,-0.03924116992042461,0.35713481771308275,1.5850808691408989,0.013153668041159408,0.3803993370872446,1.6231497010703877,-0.07510067335266647,0.3579844972547868,1.5857309987276782,0.07493179094706728,0.20230731439311825,1.602930625610745,-0.10285845067700664,0.2320564396669247,1.610515873783736,0.20844445826063343,-0.06381958104037823,1.367414765294866,-0.029948874790680667,0.012339759611471011,1.544344009120508,0.22815809147673954,-0.03167968307566201,1.2009697197046156,-0.01916895380761087,0.0983191317813853,1.609292964568582,0.021646829536747222,-0.26217390190002493,1.5204237361116526,-0.05424139122527163,-0.24494532669149724,1.4742716723738754,0.01233872483788521,-0.3549815169994058,1.5509655150946442,-0.04280308752054749,-0.3370951553945707,1.5259027082931134,-0.01313783573246824,-0.3557967587162084,1.539206362153102,-0.033771559217337044,-0.35276887479455354,1.5333987008302947
2396,-0.015070266267993484,0.35477265600860636,1.5814256434717984,-0.0021083007009113377,0.3623984573195706,1.5941902419657192,-0.03988110865368229,0.35739826616300496,1.5854870791081979,0.013597191641486076,0.3817561026653863,1.6253210343990177,-0.07183261575878828,0.36024314039867644,1.5893879534086368,0.07536653155779803,0.2043900610024531,1.6032176476406765,-0.0929503641397783,0.23305729668104783,1.6100267554820387,0.20727696900322265,-0.06358596730435624,1.3659475322071013,-0.008599339338650196,0.01891114295132399,1.556981324875504,0.2301308069006351,-0.030616030341081336,1.1982881923901423,0.026794222258742402,0.12337357380755463,1.615089547922978,0.02264036809895118,-0.263493136553138,1.5186885733234698,-0.050391238763291636,-0.24592660276143916,1.4755612160754088,0.010300860058471006,-0.35583412189531155,1.5556351016023127,-0.04103234723940472,-0.33894265116848366,1.5300293643156417,-0.012235743203868603,-0.3562098468449616,1.5409152849952563,-0.032355190003831746,-0.35351539428595163,1.536602737885376
2397,-0.015552271333799442,0.35409339134416956,1.5802253080029516,-0.00301221948840848,0.3612367929872706,1.5923237801793897,-0.04121877430806618,0.35820161261564926,1.5867411417427606,0.014350953871219601,0.3770052370508116,1.6177747414209904,-0.07103077490749048,0.36067528946095406,1.5900898394897651,0.07448130233840942,0.20507998815010214,1.6042296060702887,-0.0881585374911938,0.23239437910928445,1.6098165068108348,0.20818114053765738,-0.062353584932672124,1.3673704510173526,0.000327415903289845,0.021744717286465542,1.5622680984478532,0.2286881139691946,-0.029223802572939512,1.1977980528906162,0.039466522899055105,0.12809618811186646,1.6104621317070031,0.021958077077950597,-0.2678967046387964,1.5191152390060494,-0.048066195376988294,-0.2497776558400037,1.4735303455952475,0.007539827324512238,-0.35635117031886443,1.5605737963002673,-0.04246820967242336,-0.3396090416292257,1.536107414088375,-0.014243962958380183,-0.35674542783319657,1.5446883073027704,-0.032942318164741566,-0.35377610353279143,1.5382585211369868
2398,-0.012792596335738864,0.3551558264559824,1.5820230620777251,-0.002963829854042668,0.3636246521395311,1.5961275262648382,-0.038152440887375086,0.35663740510555497,1.5843086069505143,0.011305186096131667,0.37805551813656063,1.6193852028134172,-0.07257126778499337,0.3626498826085339,1.593203136586571,0.07057004459626175,0.2089428559614781,1.6081130367793366,-0.08209485949166132,0.2319380951617207,1.6103391497534036,0.2099660204828169,-0.0617715959485431,1.3649901965203268,0.021493484255258162,0.02438522648909755,1.5678845610438839,0.22790270596055592,-0.02927553286301783,1.1999197988953125,0.06819208264198158,0.1295806482869489,1.5991835496455273,0.021317408160660863,-0.268902312969083,1.5198323952523363,-0.04537093065572457,-0.2516756521794406,1.4757522654972675,0.007127733576684511,-0.35328798509008746,1.5616938918390961,-0.04127810933005197,-0.33832545985040186,1.542175742025279,-0.01478097981691142,-0.356622113734596,1.5443096530802654,-0.03432242070833411,-0.3543190947562143,1.5417547985455151
2399,-0.00911720074842854,0.35732003120430594,1.5856506242405526,-0.0008047165155434027,0.368628385753041,1.6041339392034084,-0.03580959908847101,0.35829223259574156,1.5869906524034094,0.010693968868443432,0.3803857708852583,1.6230797245718214,-0.07537230407964506,0.3638351925108786,1.5950333686687699,0.06838155804761013,0.2099346294130864,1.6098754347307012,-0.08594379068636858,0.23393106235373418,1.613275287279898,0.210046078854719,-0.06054615016915416,1.3616313642939621,0.018444048713228706,0.029784072545476496,1.5716421679467591,0.22698655330246065,-0.0294015385994258,1.2036890434735499,0.06160234924418499,0.13265506082545836,1.5955936230253054,0.02044760415711917,-0.26392951191202946,1.5194442724800419,-0.0462907752540755,-0.24743654790314246,1.4759367483561168,0.00847882261806009,-0.3495934980189388,1.5595547062640243,-0.039778646312408204,-0.3357509002502603,1.5391275034182368,-0.013909922762371978,-0.35589656208731724,1.5400951783597305,-0.03462864572606,-0.353947562133099,1.5399613289151821
2400,-0.010966350534658937,0.3565743048922908,1.5861216434995566,-0.0020738147553702904,0.36728078865040037,1.6019628465514055,-0.03721907127267552,0.35946026621833327,1.5888226563552867,0.007736550093815866,0.3839664622517123,1.6287277444198933,-0.07400229156842422,0.36380668853568326,1.595021193811982,0.0679707568483201,0.21183805490333033,1.612077470947757,-0.08226259114770142,0.23437243812975447,1.6119177614895872,0.2093421771403349,-0.0602853704613576,1.361051758062646,0.02270590317055081,0.03479925836768211,1.573806280596893,0.22830159496781335,-0.02980491056633871,1.2042791676148765,0.06830941646023331,0.1391885641289419,1.5911330778125188,0.020384592317920742,-0.263159813246415,1.5201631778831501,-0.04625029504887029,-0.2471385804102887,1.479293886457112,0.008426662557537538,-0.34756017557334046,1.5586128187496364,-0.0426157256964754,-0.33608167345532053,1.549430469547494,-0.014394044848988385,-0.3559721553752126,1.5407278907358002,-0.03501348634703625,-0.35461211232243717,1.5436157000944957
2401,-0.012064893375069555,0.35566204323427403,1.5856397647306157,-0.002851300474687139,0.3662075182570934,1.6002394838620033,-0.03762294910227389,0.35901013797414666,1.5880970261931677,0.007775179134753719,0.38211797182939594,1.6257848831124726,-0.07256121199316466,0.3612495528260488,1.5909767185649868,0.06783467461562934,0.21007429335180283,1.6094337231350797,-0.08351188448243661,0.2323805731978305,1.6104837107844456,0.20807464195257122,-0.06034161354648644,1.36337926479955,0.019441332031076643,0.03135787525666954,1.571929699380513,0.22974717421883442,-0.0296526731153714,1.2045079379238064,0.06799126417275633,0.13487064609992946,1.5868721610065153,0.02101388480313452,-0.2612437028818234,1.518483307311581,-0.046250500629577876,-0.24553711623609262,1.4791372183526235,0.008867787267297299,-0.34905662303043494,1.5588812351778738,-0.044500596179051534,-0.33943347383823697,1.55572318497677,-0.016023050979694205,-0.35758426688150774,1.5499148623531103,-0.03445815270748123,-0.3550403340695207,1.5455736480251767
2402,-0.01145746243486694,0.3550968630770339,1.5868387767494685,-0.0026454731986312206,0.3660940695553751,1.6000671797954276,-0.035683539600700594,0.3594839477100961,1.588891972473689,0.010436400583062128,0.3816308470851456,1.6250604983717745,-0.0660386669532886,0.36193938224895983,1.5922076293459893,0.06740485744276029,0.2110087094031754,1.61027464440299,-0.06747622777773502,0.22806342181514008,1.6082449201686355,0.20503905022243182,-0.05930093095084194,1.3696443699632945,0.05086584639280124,0.031266134923342376,1.5974703982731442,0.2306660559541822,-0.029292211443997473,1.2039787821208245,0.15029618117477261,0.04887214501029774,1.3672028957211262,0.020102103216225256,-0.25533318888950757,1.522091536359408,-0.041325642695549294,-0.24118710734220436,1.4835930586662895,0.007987963869850068,-0.35157120031316086,1.5552333214867073,-0.03718961988849017,-0.34307827665968604,1.5474288879390379,-0.017140383749704242,-0.35862069257064294,1.5558649969715348,-0.031860407042921306,-0.3554092594657475,1.54625166096235
2403,-0.010973441184461082,0.3565698677015282,1.587136845898103,-0.0007990666772143477,0.3682217605194089,1.6034892801764158,-0.03494200586936754,0.3587320596575889,1.5877073167552933,0.014012880510668672,0.38114596207944246,1.624359810028053,-0.06964155711725557,0.3629411558624162,1.593733365401142,0.07282627699141302,0.2059048533093414,1.6051682452922427,-0.08079779667129794,0.2290427150825271,1.608894488150619,0.20558889880008466,-0.060999209088603325,1.3698030006001478,0.019740937028141482,0.021817664125159703,1.5728540765906964,0.23116186996179475,-0.030017589402817964,1.202628043099381,0.08858277534770086,0.06859510196792405,1.455848566679373,0.020525920101226582,-0.25602313480649086,1.5259867051798162,-0.047957711536338044,-0.24073892470052016,1.4838665669894415,0.010442094698805355,-0.3553231018900832,1.547832932917407,-0.04212936173197222,-0.3459518952442073,1.5437091060717125,-0.01795013736372455,-0.35794466799237723,1.5527373177650041,-0.03474126128851397,-0.3547810399955429,1.5443667869415862
2404,-0.011179656623499248,0.3555892248948929,1.5857931800950198,-0.0006226908814557842,0.3674924753181229,1.6023328833096648,-0.035500743575528314,0.3583134494209532,1.587033859646495,0.015309487079716803,0.3825756869874622,1.6266639099373665,-0.06846365555727184,0.36325261216353427,1.5942482486751368,0.07155724932783862,0.20905258929958606,1.6069161884299348,-0.07634978924143578,0.23146378744509585,1.6094490177642962,0.20479140704367638,-0.06039537182375691,1.3705827016789298,0.037450103618347635,0.019699760515701454,1.5714390540923473,0.23074717366819017,-0.029829878262887646,1.2035983423664898,0.0,0.0,0.0,0.019864812277150343,-0.2549793406237083,1.5237168140095938,-0.046523008794263056,-0.23971815115165795,1.4817286439086585,0.01243555046584682,-0.35539816694854875,1.5368702731858872,-0.03860575951157914,-0.3456641432268789,1.5369738004028821,-0.017557416587530975,-0.35750859876561153,1.55026407723694,-0.03397078114299957,-0.35479462734573475,1.544059105215122
2405,-0.011274761902395394,0.3558767072602592,1.5847738345781504,-0.0004476237275168537,0.36661101711055005,1.600932831490108,-0.035580469316111814,0.3590538382435264,1.5882065675619228,0.01557628482969271,0.38175486255241364,1.6253585729927005,-0.068740011092246,0.3634498412907837,1.5945588868962748,0.07371890554181126,0.20803208487084254,1.605971406834446,-0.08194265393222754,0.23074670242507705,1.6087705107366506,0.20613614264915323,-0.060833834895830274,1.3736998979088337,0.020175010407476227,0.016198887967166103,1.5650951558074802,0.22960117136363475,-0.028705851449005722,1.2023836475778735,0.06407474917077491,0.0887960414370478,1.5204186312831114,0.01968946954936314,-0.2584591438141709,1.5239489673692586,-0.04781674362901405,-0.24246597296236,1.4775407721544611,0.010423928236155337,-0.35661859595375023,1.5440875459104602,-0.042495314640102,-0.3447372962792753,1.538023443465206,-0.014296829113059045,-0.3553335013467092,1.5373525039617655,-0.03461391283212923,-0.35413145329129575,1.5409193365575642
2406,-0.008798777712436288,0.35619720815498396,1.5844894560054956,4.221567167401525e-05,0.3710483840069463,1.608004754897585,-0.03510107247097911,0.3584595616757701,1.5872730975713596,0.01308477702533877,0.3870807412182925,1.6337871228177034,-0.07335450783185062,0.3635017521873357,1.5945464838074217,0.07338717497523181,0.2087859480470204,1.608352846953555,-0.09333680004228988,0.2317467902302062,1.6090322794887266,0.20617513859357375,-0.06007073640520033,1.3704830841930025,-0.004002785310233403,0.011979550195482833,1.5519409357260123,0.2312988881610134,-0.029886338048572547,1.2029224554072662,0.026101075151497868,0.09347674275638505,1.559022152722012,0.021601958851363817,-0.2593927853081059,1.5247445380035822,-0.04871910323271287,-0.2434500204995954,1.473814907336323,0.01283681794084265,-0.356519616506628,1.5438750726449302,-0.04154729393170579,-0.3440760760116289,1.529883495199145,-0.013879389139121753,-0.35527105971086886,1.5368167195627458,-0.033614451623206906,-0.352330625549264,1.5310465102338897
2407,-0.009591073134840302,0.35554624610336816,1.5830106662291237,-0.001112615565352517,0.3686972575715134,1.6042357035612373,-0.03540875533580279,0.35746808025546895,1.5856841922830769,0.008483207758496116,0.386341489003541,1.6325230589082027,-0.07430445013827652,0.36202597844704054,1.5921801857225213,0.06837643188153193,0.21280715581259155,1.6108819597233022,-0.08952367011286681,0.23235166597074117,1.6098472347028976,0.2053586171002116,-0.059839386550449646,1.3702558366620636,0.007707444186751719,0.01426398994465089,1.5638579767942304,0.2307960428044659,-0.03001018395198624,1.2033600387304377,0.05303409882758116,0.10604423317019909,1.5766490440047118,0.020691095702709467,-0.25987223962854555,1.527132129906792,-0.04663672531688994,-0.24515644436245387,1.47595526246242,0.011675551901085043,-0.35649260577038144,1.5501640537900598,-0.03736223534866796,-0.34432832666873536,1.5275690677166556,-0.011470794015171164,-0.3550543331846407,1.5345244552544415,-0.03245638390773773,-0.352665402348107,1.5322325735924556
2408,-0.014522504535018061,0.355141832607529,1.5821142443513165,-0.0028341749706619476,0.3635291613361498,1.595971097305189,-0.040116319082327614,0.35725179061217394,1.58525025540883,0.01055899159221491,0.3789396658831576,1.620778539843662,-0.07615362414422418,0.3622678195308519,1.592529567848376,0.06975912068843405,0.2103080421774855,1.6084814090776722,-0.09067870464893764,0.23243644361538499,1.609636171501817,0.20626255036361815,-0.06073784617294629,1.368949441269605,0.0032444847309893478,0.02206738911823395,1.562052346820193,0.23060640107218816,-0.030341268019259852,1.2012928079176712,0.04832277244712636,0.1258583740840124,1.5886759639629422,0.021581861718330556,-0.25832137917395104,1.5232279795392754,-0.04896033302737181,-0.24303039452443714,1.4779721539042399,0.012474172871763797,-0.3549993684977649,1.5458165553876437,-0.03938915465524375,-0.3434167653501734,1.5312815833523228,-0.013103996824746241,-0.35561460930438704,1.538242234443996,-0.03388442792940909,-0.35352671485403403,1.537405208651237
2409,-0.012153932064403666,0.35487898429398507,1.581730229288373,-0.001987946529259172,0.36242937106124573,1.5942403916733796,-0.03974747571938493,0.3579675044029193,1.5864002301549578,0.009992235493475068,0.3750480661051653,1.6145698282482845,-0.07732039336633782,0.36148452338360815,1.5912573112412112,0.06754510811508682,0.21194455391835673,1.609663149003369,-0.09319758939121711,0.23486820519925491,1.6104774144258307,0.20589110062466587,-0.06144655104548833,1.3642075405512795,0.0005088725961066536,0.02589306644172097,1.5577364168937904,0.22992128997532663,-0.032187106597725286,1.199860519669478,0.04027474974381743,0.134804069284031,1.5952987551869608,0.02201782401763988,-0.25884389402695984,1.5210877448325084,-0.04877046105312729,-0.24375098499334366,1.4770530124999708,0.013424572561693724,-0.3532942310544236,1.5464335881224534,-0.03773771553322179,-0.34128074463238084,1.5273920631147007,-0.01625792627637063,-0.35701924379901345,1.5470973372583927,-0.03568897343391823,-0.35330629466472874,1.5371407476391066
2410,-0.012868270742106645,0.3559377556075936,1.5834558522201236,-0.002357104597480953,0.3641394864248131,1.596953904171086,-0.04002337263025736,0.3581483794775097,1.5866815135758532,0.010442166974834046,0.37574646053131483,1.615691991585367,-0.07713962199822003,0.3600140769015922,1.5889219895267963,0.06873427205138424,0.21138158718465921,1.611512963991074,-0.09552382596265792,0.2365524091070292,1.6116010308782047,0.20667055821387695,-0.061140737627313604,1.3648739381984132,-0.0035786749968899287,0.029508512103594915,1.5548393256640436,0.22986488408829095,-0.03296977138952677,1.201422655227616,0.03180693103866146,0.13654228175255365,1.593815331828085,0.02193660550988107,-0.25775009685537154,1.520915033512918,-0.05084052343488626,-0.24207814666739497,1.478723475485693,0.013723592972721991,-0.35074229604574664,1.550137032644876,-0.03897901295046756,-0.3384649182889916,1.5293970478135808,-0.014744423088788256,-0.35655985466812745,1.5439578034336026,-0.03390229865581202,-0.3526762690676051,1.5329968739190818
2411,-0.018151028819687543,0.35594126758258854,1.5834321320264573,-0.005619310476785296,0.36056127968595664,1.5911949959497753,-0.04421906333924353,0.35955927631759166,1.588844789785001,0.010896382154199163,0.3762027531386508,1.6164230959418209,-0.07293834010741682,0.35994512961869335,1.5888926450173086,0.06661856164875729,0.21174120498384102,1.609767556406211,-0.07555366181577104,0.23043792222371234,1.60691677202028,0.20576054463158697,-0.059910112053740236,1.3667139051353931,0.03834239175970878,0.03245057131544521,1.5796879839583868,0.231603633467382,-0.03247515316118676,1.200351673302334,0.0,0.0,0.0,0.020786853648257657,-0.25545611936220486,1.5196442549840747,-0.0443725230857881,-0.24109184304336398,1.481217852860287,0.011169311478379426,-0.3523415087215627,1.5536718080186225,-0.03634096633775285,-0.34326405676929994,1.5439276166632716,-0.01388992227730422,-0.35809110774147357,1.551532714962915,-0.0331100129743254,-0.3553431517920352,1.5465201397609565
